time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.404064	2	17	3	32	0.00406428
0.404064	2	18	3	32	0.00406428
0.404064	2	19	3	32	0.00406428
0.404064	2	20	3	32	0.00406428
0.404064	2	7	3	32	0.00406428
0.404064	2	6	3	32	0.00406428
0.404064	2	5	3	32	0.00406428
0.404064	2	4	3	32	0.00406428
0.404064	2	3	3	32	0.00406428
0.404064	2	2	3	32	0.00406428
0.404064	2	1	3	32	0.00406428
0.414064	2	8	3	32	0.00406428
0.414064	2	9	3	32	0.00406428
0.414064	2	10	3	32	0.00406428
0.414064	2	11	3	32	0.00406428
0.414064	2	12	3	32	0.00406428
0.414064	2	13	3	32	0.00406428
0.414064	2	14	3	32	0.00406428
0.414064	2	15	3	32	0.00406428
0.414064	2	16	3	32	0.00406428
0.414064	2	17	3	32	0.00406428
0.414064	2	18	3	32	0.00406428
0.414064	2	19	3	32	0.00406428
0.414064	2	7	3	32	0.00406428
0.414064	2	6	3	32	0.00406428
0.414064	2	5	3	32	0.00406428
0.414064	2	4	3	32	0.00406428
0.414064	2	3	3	32	0.00406428
0.414064	2	2	3	32	0.00406428
0.414064	2	1	3	32	0.00406428
0.424064	2	8	3	32	0.00406428
0.424064	2	9	3	32	0.00406428
0.424064	2	10	3	32	0.00406428
0.424064	2	11	3	32	0.00406428
0.424064	2	12	3	32	0.00406428
0.424064	2	13	3	32	0.00406428
0.424064	2	14	3	32	0.00406428
0.424064	2	15	3	32	0.00406428
0.424064	2	16	3	32	0.00406428
0.424064	2	17	3	32	0.00406428
0.424064	2	18	3	32	0.00406428
0.424064	2	19	3	32	0.00406428
0.424064	2	7	3	32	0.00406428
0.424064	2	6	3	32	0.00406428
0.424064	2	5	3	32	0.00406428
0.424064	2	4	3	32	0.00406428
0.424064	2	3	3	32	0.00406428
0.424064	2	2	3	32	0.00406428
0.424064	2	1	3	32	0.00406428
0.434064	2	8	3	32	0.00406428
0.434064	2	9	3	32	0.00406428
0.434064	2	10	3	32	0.00406428
0.434064	2	11	3	32	0.00406428
0.434064	2	12	3	32	0.00406428
0.434064	2	13	3	32	0.00406428
0.434064	2	14	3	32	0.00406428
0.434064	2	15	3	32	0.00406428
0.434064	2	16	3	32	0.00406428
0.434064	2	17	3	32	0.00406428
0.434064	2	18	3	32	0.00406428
0.434064	2	19	3	32	0.00406428
0.434064	2	7	3	32	0.00406428
0.434064	2	6	3	32	0.00406428
0.434064	2	5	3	32	0.00406428
0.434064	2	4	3	32	0.00406428
0.434064	2	3	3	32	0.00406428
0.434064	2	2	3	32	0.00406428
0.434064	2	1	3	32	0.00406428
0.444064	2	8	3	32	0.00406428
0.444064	2	9	3	32	0.00406428
0.444064	2	10	3	32	0.00406428
0.444064	2	11	3	32	0.00406428
0.444064	2	12	3	32	0.00406428
0.444064	2	13	3	32	0.00406428
0.444064	2	14	3	32	0.00406428
0.444064	2	15	3	32	0.00406428
0.444064	2	16	3	32	0.00406428
0.444064	2	17	3	32	0.00406428
0.444064	2	18	3	32	0.00406428
0.444064	2	19	3	32	0.00406428
0.444064	2	7	3	32	0.00406428
0.444064	2	6	3	32	0.00406428
0.444064	2	5	3	32	0.00406428
0.444064	2	4	3	32	0.00406428
0.444064	2	3	3	32	0.00406428
0.444064	2	2	3	32	0.00406428
0.444064	2	1	3	32	0.00406428
0.454064	2	8	3	32	0.00406428
0.454064	2	9	3	32	0.00406428
0.454064	2	10	3	32	0.00406428
0.454064	2	11	3	32	0.00406428
0.454064	2	12	3	32	0.00406428
0.454064	2	13	3	32	0.00406428
0.454064	2	14	3	32	0.00406428
0.454064	2	15	3	32	0.00406428
0.454064	2	16	3	32	0.00406428
0.454064	2	17	3	32	0.00406428
0.454064	2	18	3	32	0.00406428
0.454064	2	19	3	32	0.00406428
0.454064	2	7	3	32	0.00406428
0.454064	2	6	3	32	0.00406428
0.454064	2	5	3	32	0.00406428
0.454064	2	4	3	32	0.00406428
0.454064	2	3	3	32	0.00406428
0.454064	2	2	3	32	0.00406428
0.454064	2	1	3	32	0.00406428
0.464064	2	8	3	32	0.00406428
0.464064	2	9	3	32	0.00406428
0.464064	2	10	3	32	0.00406428
0.464064	2	11	3	32	0.00406428
0.464064	2	12	3	32	0.00406428
0.464064	2	13	3	32	0.00406428
0.464064	2	14	3	32	0.00406428
0.464064	2	15	3	32	0.00406428
0.464064	2	16	3	32	0.00406428
0.464064	2	17	3	32	0.00406428
0.464064	2	18	3	32	0.00406428
0.464064	2	19	3	32	0.00406428
0.464064	2	7	3	32	0.00406428
0.464064	2	6	3	32	0.00406428
0.464064	2	5	3	32	0.00406428
0.464064	2	4	3	32	0.00406428
0.464064	2	3	3	32	0.00406428
0.464064	2	2	3	32	0.00406428
0.464064	2	1	3	32	0.00406428
0.474064	2	8	3	32	0.00406428
0.474064	2	9	3	32	0.00406428
0.474064	2	10	3	32	0.00406428
0.474064	2	11	3	32	0.00406428
0.474064	2	12	3	32	0.00406428
0.474064	2	13	3	32	0.00406428
0.474064	2	14	3	32	0.00406428
0.474064	2	15	3	32	0.00406428
0.474064	2	16	3	32	0.00406428
0.474064	2	17	3	32	0.00406428
0.474064	2	18	3	32	0.00406428
0.474064	2	19	3	32	0.00406428
0.474064	2	7	3	32	0.00406428
0.474064	2	6	3	32	0.00406428
0.474064	2	5	3	32	0.00406428
0.474064	2	4	3	32	0.00406428
0.474064	2	3	3	32	0.00406428
0.474064	2	2	3	32	0.00406428
0.474064	2	1	3	32	0.00406428
0.484064	2	8	3	32	0.00406428
0.484064	2	9	3	32	0.00406428
0.484064	2	10	3	32	0.00406428
0.484064	2	11	3	32	0.00406428
0.484064	2	12	3	32	0.00406428
0.484064	2	13	3	32	0.00406428
0.484064	2	14	3	32	0.00406428
0.484064	2	15	3	32	0.00406428
0.484064	2	16	3	32	0.00406428
0.484064	2	17	3	32	0.00406428
0.484064	2	18	3	32	0.00406428
0.484064	2	19	3	32	0.00406428
0.484064	2	7	3	32	0.00406428
0.484064	2	6	3	32	0.00406428
0.484064	2	5	3	32	0.00406428
0.484064	2	4	3	32	0.00406428
0.484064	2	3	3	32	0.00406428
0.484064	2	2	3	32	0.00406428
0.484064	2	1	3	32	0.00406428
0.494064	2	8	3	32	0.00406428
0.494064	2	9	3	32	0.00406428
0.494064	2	10	3	32	0.00406428
0.494064	2	11	3	32	0.00406428
0.494064	2	12	3	32	0.00406428
0.494064	2	13	3	32	0.00406428
0.494064	2	14	3	32	0.00406428
0.494064	2	15	3	32	0.00406428
0.494064	2	16	3	32	0.00406428
0.494064	2	17	3	32	0.00406428
0.494064	2	18	3	32	0.00406428
0.494064	2	19	3	32	0.00406428
0.494064	2	7	3	32	0.00406428
0.494064	2	6	3	32	0.00406428
0.494064	2	5	3	32	0.00406428
0.494064	2	4	3	32	0.00406428
0.494064	2	3	3	32	0.00406428
0.494064	2	2	3	32	0.00406428
0.494064	2	1	3	32	0.00406428
0.504064	2	8	3	32	0.00406428
0.504064	2	9	3	32	0.00406428
0.504064	2	10	3	32	0.00406428
0.504064	2	11	3	32	0.00406428
0.504064	2	12	3	32	0.00406428
0.504064	2	13	3	32	0.00406428
0.504064	2	14	3	32	0.00406428
0.504064	2	15	3	32	0.00406428
0.504064	2	16	3	32	0.00406428
0.504064	2	17	3	32	0.00406428
0.504064	2	18	3	32	0.00406428
0.504064	2	19	3	32	0.00406428
0.504064	2	7	3	32	0.00406428
0.504064	2	6	3	32	0.00406428
0.504064	2	5	3	32	0.00406428
0.504064	2	4	3	32	0.00406428
0.504064	2	3	3	32	0.00406428
0.504064	2	2	3	32	0.00406428
0.504064	2	1	3	32	0.00406428
0.514064	2	8	3	32	0.00406428
0.514064	2	9	3	32	0.00406428
0.514064	2	10	3	32	0.00406428
0.514064	2	11	3	32	0.00406428
0.514064	2	12	3	32	0.00406428
0.514064	2	13	3	32	0.00406428
0.514064	2	14	3	32	0.00406428
0.514064	2	15	3	32	0.00406428
0.514064	2	16	3	32	0.00406428
0.514064	2	17	3	32	0.00406428
0.514064	2	18	3	32	0.00406428
0.514064	2	19	3	32	0.00406428
0.514064	2	7	3	32	0.00406428
0.514064	2	6	3	32	0.00406428
0.514064	2	5	3	32	0.00406428
0.514064	2	4	3	32	0.00406428
0.514064	2	3	3	32	0.00406428
0.514064	2	2	3	32	0.00406428
0.514064	2	1	3	32	0.00406428
0.524064	2	20	3	32	0.104064
0.524064	2	8	3	32	0.00406428
0.524064	2	9	3	32	0.00406428
